,HCC44_LUNG,OACP4C_OESOPHAGUS
CSNK2B,-8.226095999999998,9.732142
TNFSF12,-2.3957900000000003,2.99255346
MPHOSPH8,-0.56592,3.331044
BRD8,-2.29,2.207977
MMP16,-2.82142,0.6065399999999997
APOBEC3F,1.3280192999999991,4.24653
FZD5,-10.092818000000001,16.3349432
NR0B2,-6.520612,9.194487
ESRRG,-6.082758999999999,3.716506
KCNJ2,-12.339889999999999,0.27398999999999996
CD209,-4.933219000000001,5.892093999999999
UGT1A6,1.3209,1.3539699999999997
SFTPD,-3.919684000000001,3.2038788599999997
SRC,-33.83497048,28.483972759999993
PPP2R5A,-4.666608999999999,3.8132630000000005
AMY1A,-0.54078,0.38199
SMG1,-5.414793,5.463273
CCNC,-0.4226120000000002,6.594886000000001
CACNB2,-12.86704,1.2571700000000008
RYR2,-20.281157599999997,4.073326300000001
GNAO1,-7.574403999999999,4.15536
PTHLH,-4.466534,9.193330999999999
SLCO2B1,-0.29015,0.87085
ICOSLG,-3.470800000000001,0.7095199999999999
MTHFD1,-3.327165,6.6692800000000005
CA7,-1.00634,-2.1436599999999997
SLC36A1,-0.9523699999999999,2.51977
PIP5K1C,-2.3102020000000003,3.2589954600000004
CPS1,-9.1569746,5.579948
MMP24,-3.063359,0.5320399999999998
OXER1,0.007449999999999957,1.19073
PRLR,-5.431604000000001,-0.6032899999999998
RHOB,-7.000266999999999,8.709273
CCL7,1.64485,3.1436024599999994
HINT1,-2.0986590000000005,3.066232
CD3D,-0.35471000000000014,5.0512060000000005
APAF1,-4.154853,8.642247999999999
CTSK,-6.95912,3.242717
PCSK6,-5.282527,5.12907
CA6,-2.52765,-0.70527
NPC1,-9.6530866,7.255936999999999
VDAC2,-1.858373,3.545610000000001
CACNA1I,-2.4370000000000003,-0.7916095399999998
ITGA1,-4.008969,3.13143946
GRB2,-9.460271000000002,13.122844460000003
CXCR3,-3.4013700000000004,4.46940546
FANCF,0.0,0.0
GZMB,-3.32966,3.8670500000000003
CECR2,-2.2006900000000003,1.3406791999999998
CALCR,-7.464110000000001,4.3261210000000005
MAP2K2,-3.5173089999999996,2.483941
ADI1,-1.3877400000000002,3.15293
MANBA,-0.4063600000000003,2.167139
RPS6KA4,-2.58917,3.63351
FZD8,-3.0125290000000007,6.208297
ERN1,-4.0378300000000005,4.682558
MAP2K7,-6.955309,-2.1747160000000005
HBB,-7.678753,8.05079
PCSK7,-1.4995070000000001,2.0689119999999996
SLC47A1,-0.29015,0.87085
HIPK3,0.19795929999999995,4.182283399999999
TRIM24,-2.8611607,10.887311
IARS,-2.3711907000000005,2.13787
GSTO2,-0.8082900000000004,0.43266999999999967
MST1R,-0.8933700000000002,5.233621
PROKR2,-0.66341,1.22831
CCL2,-12.861749,4.43375646
TNNI3,-9.076519999999999,-0.1711959999999999
ITPK1,-4.234732,1.850253
KCNJ4,-3.4561800000000003,-0.83416
MARK4,-0.779533,4.544836999999999
CAPN2,-15.54804048,13.543404
NUAK2,0.7828599999999999,2.8489269999999998
KIF1B,-5.082449,3.1796960000000003
MTTP,-0.5189900000000001,1.3930500000000001
UGT1A1,0.26759999999999995,10.283934
LGALS9,-13.633808000000002,9.42837746
DAGLB,-3.046939,0.4466899999999997
MAP3K5,-1.4683324800000006,14.228476999999996
P4HB,-6.451484000000001,4.112824999999999
PRCP,-0.2803100000000005,1.6983490000000003
SULT4A1,-2.946019,2.1046
KCNQ3,-2.29426,0.29293000000000013
CHRNB4,-7.919133,1.4705230000000005
DAO,-2.9461000000000004,2.383571
SLC16A7,-0.9216500000000001,-0.00041999999999997595
CAMK2B,0.6153069999999999,4.12629
NME2,-7.383830000000002,10.391300999999999
SMARCA4,-7.743749700000001,7.904489130000001
FGF7,-4.769872,16.61880446
STAT6,-15.446097000000002,1.4646249999999996
STK36,-4.8529800000000005,1.7285970000000002
IMPA1,-2.415919,1.18846
PLIN5,-4.2176,6.628074
PDGFA,-8.329257000000002,18.917617460000002
SCN3A,-1.3718000000000001,-0.58697
ELN,-2.2106600000000003,3.536607
CRHR2,-1.73225,0.7668910000000001
TDP2,-2.6693290000000003,2.6732104
IL10RB,0.5163399999999999,2.02352
POLR1A,-0.3032107,3.1
FNTA,-5.961549999999999,1.0441610000000003
NUDT1,-1.5136986000000003,8.50408
PTGES3,-2.0749940000000007,4.81567
CDC25C,-3.9274210000000003,5.640445000000001
CACNB3,-7.74417,0.6185200000000001
TGM1,-1.9433500000000001,0.69813
HTR2C,-7.871868480000002,5.179734
SLC22A16,-1.3285540000000002,1.1186304599999999
SLCO2A1,-0.27912000000000003,1.7050800000000002
DUSP14,-0.263919,2.6046934
OTC,-5.867438599999999,5.034517
TAF1L,-1.7865300000000006,4.6506359999999995
FARS2,-1.7818307,-0.8213100000000001
CACNA1D,-14.299093,0.18150000000000088
STK25,-4.966839,7.427039999999999
NCAM1,0.04195099999999974,4.46380946
PRKCG,-6.4164829999999995,1.8289404
ADRA1B,-5.44811,1.092834
CDC45,-2.4702499999999996,1.1520620000000001
PARG,-2.46719,1.27482
GRK6,-1.26362,1.81777
MAPK11,-1.3537770000000005,13.819113
FMO1,1.6414799999999998,4.332750000000001
NR5A1,-11.122431480000001,16.952834000000003
CXCL12,-8.415307,11.087342460000002
SLC6A9,-0.9523699999999999,2.51977
MED23,-0.34575,3.961107
LGMN,-9.801865999999997,6.541036999999999
HSPA8,-10.675443,11.42833913
TAC3,-2.206384,1.00729
ROCK2,-23.601172000000005,24.419258000000003
CDC14A,-0.4789589999999998,2.24283
SMO,-17.041704000000003,24.30804446000001
CD4,-9.346596000000002,13.151839
RBP4,-2.8268010000000006,16.1943
RPS6KA5,-4.461704000000001,6.89594446
CDKL1,-2.175058,0.8220149999999999
YWHAE,-9.651614,7.538869859999998
PAM,-6.049620600000003,7.396447
RPS6KB2,-1.4300200000000003,1.736964
AKT3,-3.3822029999999996,6.767730000000001
SHMT1,-8.559079,6.1179429999999995
FUT3,-2.08352,3.9551074999999996
PTPRR,-3.1918810000000004,7.1298874
ABL1,-33.29370900000001,36.55946386000001
SUMO1,-11.15958,4.148967
MUC1,-8.418593000000001,4.250855
PPP5C,-3.2201383,7.1671834
LTB4R2,-1.0216100000000004,1.5485124599999998
HSPD1,-7.276618999999999,6.726845999999998
GPR142,-1.26394,0.40839000000000003
NAA16,-1.5195700000000003,7.201346000000001
KIF5A,-6.25659,1.875404
EGFL7,-1.2556600000000002,0.5517029999999999
MMEL1,-0.88401,-0.25299000000000005
ITGA11,-4.34478,-0.32721854000000006
RNASE2,1.7019099999999998,3.19841746
PRKACG,-5.5742590000000005,2.819677
HBEGF,-6.170942000000001,8.999299859999999
GPR55,-1.8270500000000003,2.225361
LCK,-6.926348000000001,5.9420424600000015
STK39,-5.358879999999999,7.187572999999999
HSPA2,-8.029335000000001,5.0609752
G6PD,-5.294266599999999,11.826504400000001
HDAC1,-7.630771000000001,15.462568000000003
EPHA5,-5.475288,5.26673646
NMBR,-1.178901,0.5411600000000001
MT-CO2,-4.44338,0.8643349999999999
RORB,-8.892438000000002,11.235604000000002
PAOX,-2.38472,3.7527239999999997
AWAT2,-2.79498,-0.9430000000000001
TAS2R31,-2.73266,-0.14459999999999995
P2RY6,-7.056710000000001,4.88654
SGMS1,-3.958899,2.2754440000000002
RAPGEF4,-3.4977620000000003,3.1310640000000003
TTPA,-5.110237,6.510291999999999
B4GALT1,-6.297578000000001,12.246022459999999
EPHA7,-3.2881250000000004,4.63125946
HCN4,-11.50117,1.9949100000000004
RUVBL1,-7.073451,3.0385519299999997
SLC23A2,-6.73864,4.406129999999999
CSNK1G2,0.02894000000000002,1.0701999999999998
DNTT,-2.839932,-0.45994799999999997
CA5B,1.5136699999999998,3.08046
KIF1A,-3.2131600000000002,-0.4113760000000001
PLCB3,-2.4000500000000002,0.39168000000000003
DCLK2,-2.3419600000000003,1.079604
GPR174,0.56494,1.76137
CACNB4,-3.9800599999999995,-0.9376799999999998
SOD1,-19.804087200000005,12.884506999999997
MARK2,-6.644428,7.5241884599999995
HSP90AB1,-13.621334479999998,14.7334254
NPR1,-9.578351000000001,6.657094
GALNT2,-1.5794700000000002,1.623435
SLC22A3,-1.802989,0.5571820000000001
VEGFC,-6.317833,7.3425914599999995
SLC29A1,-2.6126899999999997,5.76987
TNFRSF1A,-9.915391480000002,12.962062999999999
ACOT2,-3.7694490000000003,1.9224449999999997
KISS1R,-1.26394,0.40839000000000003
MCAM,-2.561739,0.39961499999999994
POLN,0.0,0.0
GCGR,-3.54366,3.905541
FGFR1,-14.242985000000004,13.66743846
MAP3K13,-1.897799,4.429578
PPID,-2.2144900000000014,4.56686846
AGER,-11.981928000000003,14.095064999999996
LPAR4,-1.26394,0.40839000000000003
PTK2,-15.414245000000001,12.719280459999998
HTR1F,0.007449999999999957,1.19073
MAP3K11,-2.88816,-0.060470000000000135
MARK3,-0.87251,0.049319999999999975
TAS1R3,-1.26394,0.40839000000000003
CDKN1A,-12.941440000000002,17.791951000000005
SMYD3,-10.706135000000002,5.144204329999999
SHC1,-1.758811000000001,11.65971146
ABHD16A,-2.32973,-0.23350999999999988
CTSB,-6.536565000000001,4.378157
PLA2G4B,-7.388834000000001,1.426878
KDM2A,-0.14251000000000003,3.075196
MGAM,-0.5681500000000003,2.058589
KLF5,-6.34621218,9.315916999999999
ABCG2,-2.5134989999999995,0.534802
MYD88,-5.8515749999999995,2.8739533999999995
CD40,-11.621269000000002,4.462083
MPO,-4.450281,7.690014229999999
KLF1,0.04901,4.194394
SCNN1A,-4.425980000000001,-0.012379999999999725
BRD2,-3.9774800000000003,0.009905930000000174
DYRK1B,-2.0799400000000006,3.9785060000000003
ANGPTL3,-4.34982,5.993936000000001
PNPLA8,-5.051870000000001,3.289764
EPRS,-2.356070700000001,6.217479999999999
SLC16A1,-3.601553,4.289420459999999
SRM,-1.97579,0.5375139999999999
CRHR1,-7.099584,4.9183889999999995
HSPA6,-0.5451700000000002,1.1475989999999996
PDE7B,-2.176089,2.74639
TRAP1,-1.5396800000000004,3.8957960000000003
USP18,-0.277341,1.61319
PTPRC,-10.356835000000002,14.99287486
PLCB1,-8.648247480000002,5.014715
BRD3,-1.25821,0.372062
PFKFB4,-1.7097290000000003,2.452669
PIK3CG,-12.137889000000003,6.161360459999999
PLA2G3,-7.305921,2.96435346
HLCS,-6.501309,2.410797
NOD1,-6.485837999999999,9.210973000000001
SLC18A2,-3.4233430000000005,2.66258
KCNAB1,-2.69535,0.16488000000000014
POR,-6.0044854800000005,10.878999400000001
CA4,0.0,0.0
RAB1A,-6.899,6.055054460000001
CD47,-5.241789000000001,11.314865460000002
F2,-8.011781000000003,14.74817386
LCAT,-4.601954,3.3397229299999998
CYP2D6,-1.3074,5.283732999999999
DTYMK,-1.6040376,5.34898
ICAM3,-4.479859,-1.777543
ERBB3,-8.134994,10.931185000000001
TSSK2,-1.189166,1.2154129999999999
F3,-1.7511340000000004,4.286746
MS4A1,-2.1221300000000003,3.2673400000000004
WEE2,-4.67668,6.9117234
ENPP3,-2.316751,6.860968999999999
CDH3,-9.132938999999999,2.0453720000000004
HSD17B7,-3.9199070000000007,1.3493
KAT6A,-5.400731000000001,3.61170893
WNT3A,-23.484889480000003,13.615911659999997
TAOK3,0.046069999999999944,4.0084234
SLC6A1,-3.7726556,1.1670690000000001
KCNA4,-1.3543,-0.9339
SPR,-3.2239400000000007,5.6028699999999985
SENP6,-4.700298,0.26512999999999987
LGALS3,-1.8318284800000009,13.78637086
SMN1,-0.46582900000000005,0.78819
LMO2,-4.079030400000001,4.474216
PRKCD,-19.052936000000003,16.94055186
ENO1,-4.319502999999999,11.028350999999999
PTPN4,0.5472609999999999,3.23135
ARAF,-1.9058599999999997,0.5932999999999999
GSTP1,-5.809270000000001,9.9118554
SLC4A7,-1.3718000000000001,-0.58697
ARNT,-6.5725504,4.38038
F2R,-12.491213999999996,17.113902
SLC2A5,-8.060872,3.2948390000000005
ABCC3,-0.91078,1.15198
CRYAB,-4.393179000000001,14.463975
SREBF2,-5.05155,8.570926
ITGA2B,-4.084182000000001,2.4672729999999996
PARP4,-2.6214290000000005,3.7751400000000004
KEAP1,-5.396936999999999,7.033882
CAPN1,-3.40424,4.266288
USP7,-7.0537,7.018777400000001
GRPR,-2.8152310000000003,3.88938
APCS,-2.0693340000000005,4.864023400000001
GRIN2C,-8.725779000000003,-1.96210514
CCKBR,-7.094050999999999,6.151065
ORM2,-0.28399200000000024,2.0094390000000004
LY96,-4.252059000000001,0.9635469999999997
AURKC,-0.40014599999999995,1.727493
HTR7,-2.42238,-1.44391
USP4,-1.7866310000000003,5.0969434
AXIN2,-8.13982,11.678241400000001
SRR,-0.574311,5.2073599999999995
CEL,-4.5252,0.37448999999999977
RUNX1,-11.086043,7.739638000000001
LIMK1,-4.234139000000001,4.1817074
ADH4,-2.85245,1.5371899999999996
DNMT3L,-0.5087700000000006,5.7882940000000005
STK10,-0.3406600000000003,-0.5666810000000002
B3GALT1,0.44894999999999996,3.2982625000000003
CD207,-1.80057,1.8460800000000002
P2RY11,-4.733294,1.4921550000000001
IFNG,-18.897049000000003,12.954452000000002
IL18,-18.42396248,10.700344999999999
BRD4,-3.9958989999999988,4.322705999999999
ATXN2,-3.1683297,2.9988434
HAAO,-2.7767986000000002,6.732124000000001
PARP1,-10.166056380000002,18.26337193
MAPK13,-0.1520490000000001,4.860822000000001
SULT1B1,-5.7698730000000005,2.5473689999999998
GALR1,-3.955343000000001,5.1687460000000005
MAPK1,-16.802533999999998,30.672275460000005
TXK,-2.7530090000000005,3.007913
CETP,-6.497861,2.57723293
MYO3A,-2.53127,0.8615830000000001
MSR1,-6.136333479999999,3.56374
KDM4E,-0.07948,0.85782
RAD1,-0.6217199999999998,2.7860099999999997
PDE1B,-5.117042999999999,1.4448929999999998
MAN1A1,-1.47773,1.52778
PTPRS,-4.704777000000001,1.0911250000000001
TFPI,-4.236473,2.2323634
PREP,-0.88401,-0.25299000000000005
CERK,-0.3425990000000001,3.0287675
SLC6A15,-2.630674,2.5124389999999996
CPT2,-1.28532,0.803682
PFKM,-2.1428890000000003,5.031006
CTSS,-6.413268,5.656435999999999
SFN,-6.942835480000001,8.5167874
PRMT6,-1.6942310000000005,6.8387020000000005
PRPS1,-1.528588,2.8541100000000004
CYP11A1,-3.9199070000000007,1.3493
BRSK1,0.1030339999999999,5.161670000000001
CASP9,-9.8446616,8.482167999999998
TTBK2,-1.5992340000000005,5.063288460000001
MMP11,-2.830351,0.49130892999999987
SCN2A,-1.820129,-0.14571
GFPT1,-2.11649,1.8659599999999998
PTPN2,-1.1084650000000007,15.456685000000002
AHSA1,-0.9214100000000001,-0.5807599999999999
APEX1,-8.706510000000002,9.5540984
MYLK3,-3.58885248,6.875272
VDR,-15.520952479999996,10.336439000000002
EZH2,-8.475248,14.649051
PIK3R4,-8.345538999999999,2.002386
FPR1,-2.3208910000000005,3.67245146
NR2F6,-5.542558,3.4234959999999997
PI4K2B,-1.47004,-1.15618
HDAC4,-14.267938999999995,19.370691
FRK,-0.057970000000000244,3.727515
PSMD14,-12.59099,10.927588999999998
IFNA1,0.7072599999999999,2.18385
PTBP1,-1.3515570000000001,3.5616619999999997
GPD2,-2.5266590000000004,9.316189000000001
HYAL1,-8.724289000000002,14.275343000000001
SLAMF7,-1.43263,1.2463000000000002
CBX2,-1.6242100000000002,0.8292999999999999
CYP4F3,-2.17652,0.18016999999999994
MMP14,-13.197534480000002,16.522212760000002
CRK,-12.289013000000002,19.459384460000006
UGT2B10,-0.22673000000000001,0.7467
OGFRL1,-1.26394,0.40839000000000003
STK31,0.16333999999999999,0.19592999999999994
HRAS,-7.602348000000001,8.86361346
AMD1,-4.1815500000000005,2.5773539999999997
ALDH4A1,-3.1633,2.5406609999999996
HTR2A,-16.995295480000006,8.190998
PMM2,-1.47773,1.52778
PTGER2,-2.5767990000000003,2.9840999999999998
PRKAB1,-6.15489,4.585638999999999
AWAT1,-1.32494,0.21317999999999993
DDX3X,-5.1212997,13.85751
METAP2,-2.0765900000000004,2.6735249999999997
GAD2,-1.1028989999999999,2.364461
HSPA1A,-10.542131999999999,12.244792
PTGER1,-4.201219999999999,1.8563
ARG2,-3.647764480000001,12.124504000000002
ENG,-11.154594,15.56156846
PDE1C,-0.77397,0.19039
CHRND,-2.6238200000000003,0.5690800000000001
THRB,-8.246888,6.89542
MAPK15,-11.394016,8.752002000000001
TACR3,-7.237620999999999,5.19691
POLQ,-1.7999140000000002,2.5743693999999997
PSAP,-10.677724000000001,10.988609499999999
CTSD,-2.5831140000000006,4.747049
CCNE1,-5.306899,2.219884
SLC22A1,-2.6545959999999997,3.7360210000000005
MDM4,-6.687121,6.4105099999999995
TMPRSS2,-4.667680000000001,0.8669499999999999
ALDH1A2,-9.796679000000001,18.089526000000003
LGALS7,-0.4517100000000001,-0.5580700000000001
GGCX,-0.7323900000000001,0.389175
ALOX12,-10.183765,8.40321
ESYT1,0.1683099999999999,4.444062499999999
ADRA1D,-1.4003700000000001,1.5758500000000002
HTT,-5.8654860000000015,9.3722773
MKNK2,-1.7953400000000002,1.9945819999999999
PXN,-5.635985,4.660537459999999
IDH1,-4.5941600000000005,7.761209999999999
DPYD,-1.3687200000000002,4.0525899999999995
HRH2,-3.8995189999999997,2.372261999999999
HPSE,-2.5202764800000006,6.132919
RPSA,-1.9446,2.925971
P2RY10,-1.69435,1.020021
TRPC6,-7.793730000000001,4.4155
EED,-1.6992789999999998,3.8088260000000003
EPHX2,-4.630009,5.9848029999999985
CPB2,-3.8822330000000003,4.122739
EPHB3,-3.6238120000000005,9.14876646
CSN3,-1.3732300000000002,2.3529400000000003
RAC2,-8.544808000000002,4.286812
CLK4,0.0,0.0
RRM1,-0.8771410000000002,11.4234
ABCC6,-2.024669,1.334212
C5AR1,-3.699909400000001,11.155876459999998
GSTO1,-6.705230000000001,3.3168889999999998
GCK,-7.787372000000003,9.916823999999998
CSF2RA,0.0,0.0
HK3,-1.6264990000000004,3.135899
PHLPP2,-0.8595200000000001,0.047130000000000005
PPARG,-15.468905479999998,22.457885300000004
CD248,-0.30849000000000004,1.77373
PRKCE,-15.155678000000005,3.012443400000002
METTL21A,-0.8007000000000002,0.8990650000000001
BCL2L2,-1.95613,2.22214
ELOVL6,-5.644249,0.6475719999999996
SLC17A2,-1.718129,-0.2824899999999999
XPNPEP2,-0.88401,-0.25299000000000005
CBX1,-1.40516,1.711356
CSNK2A1,-7.918260000000001,2.9178863999999995
GHR,-4.831357000000001,-0.3522989999999999
DSTYK,-2.04721,-0.48841
IL6ST,-4.898287000000002,6.219430999999999
GRB7,1.6529889999999996,6.91303646
AHCYL1,-5.9450085999999995,-0.06045999999999996
HDAC9,-3.678289000000001,9.180280999999999
WNK3,-6.98506,4.008094
KNG1,-5.403226,6.5719734
MGST3,-0.9333999999999998,-0.7190700000000003
SLC40A1,-6.110084200000001,4.439646000000001
SLC6A11,-2.050903,4.371841
KIF27,-1.3042,-0.20629600000000003
PRKCZ,-19.718581,5.703360859999998
FADS2,-0.36699000000000004,2.36709
ALDH1A3,-4.22264,10.804263
EIF4E,-8.107318,4.179361000000001
MSRB2,-0.07948,0.85782
COL4A3BP,-7.467325000000001,6.8368079999999996
CD44,-9.619105000000001,6.504078859999999
IL2,-15.837204000000002,9.193862400000002
ADA,-25.57371300000001,17.761239
SMARCA2,-2.8454250000000005,4.769651
BMX,-4.786520000000001,-1.543266
MMP26,-0.88401,-0.25299000000000005
TYRO3,-6.523658000000001,7.56714146
CD70,-1.3257800000000004,1.9149600000000002
PTGDR,-4.334829,2.8479300000000003
DAGLA,-5.230079,0.23648999999999964
TNFRSF12A,-2.081373,3.5206734599999994
TNFSF14,-2.8691524800000003,8.1126824
MTNR1B,-5.963813,12.879916000000001
KCND2,-5.785603,0.04001300000000016
MAK,-0.7652590000000001,1.981037
RAP1A,-7.585242000000001,13.924986999999998
PSEN2,-5.9246733,4.551116
MBNL1,-3.303415,0.9778629999999999
P2RY2,-3.965214,1.663901
DPP8,-1.1619199999999998,-0.18044000000000004
BPHL,0.9945700000000002,-0.9198500000000002
ACVR2B,-10.935070000000003,15.968587
MLNR,-1.26394,0.40839000000000003
FMO5,-0.07948,0.85782
DUSP10,-4.127224,14.685831400000003
FGF23,-7.8841326,12.117255000000002
TPST2,-2.0517790000000002,1.958625
NLRP1,1.1272,3.495701
SF3B2,-0.18480000000000002,0.433601
CD14,-7.7793966,2.2526409999999997
CYP2C18,1.2017900000000001,-0.7685900000000001
ST3GAL3,-3.01111,1.0708799999999998
SLC7A11,-11.306666000000002,13.431040459999998
ALAD,1.6618846,8.2011364
ADAM17,-5.8350083,13.55819346
GLRA2,-1.4887982000000002,1.305244
EBPL,-2.48449,0.939749
FLAD1,-2.697421,3.1817599999999997
ACKR3,-3.621734,2.140266
SLC27A2,-0.6430400000000002,2.895789
NPSR1,-1.9604599999999999,1.8890500000000001
EBP,-1.112319,1.313083
KCNQ2,-2.2187090000000005,0.8377100000000001
GRM6,-4.0559330000000005,6.392191
GPR6,-1.9902600000000001,0.87675
SLC46A1,-11.081218999999999,4.633861999999999
DNM1,-3.169455,4.447151000000001
PRMT7,1.3737899999999998,4.617725
IDO1,-5.781920480000002,7.881449
PITRM1,-1.13562,0.90522
GIP,-11.487328,7.567375
CTSC,-4.575271000000001,6.737398999999999
ALDOA,-4.152815,8.653478999999999
MAX,-0.9242897000000005,10.844436000000002
NCK1,-5.939848000000002,12.28827646
GLO1,-1.63565,2.05347
CRHBP,-6.600070600000001,8.4776
CDK16,-3.5159590000000005,4.78359
GNA12,-3.073775,1.721715
BID,-6.311313999999999,4.245254000000001
ESR1,-12.864929,14.952731
KIF20A,-2.4061150000000002,1.660707
INPPL1,-2.9571490000000002,3.09669
TPK1,-4.101449000000001,2.6863099999999998
PPAT,-2.944668000000001,4.916061
SUMO2,-1.4405200000000002,2.6204959999999997
PLAUR,-1.9806440000000003,5.861191860000001
HSD17B1,-3.9199070000000007,1.3493
RPS6KC1,-0.77397,0.19039
ADRA2B,-9.251654,7.173867999999999
GDF2,-7.090388000000002,15.116534399999999
ATG4B,-5.2443100000000005,-0.34870100000000004
ORM1,-0.28399200000000024,2.0094390000000004
CTSA,-1.92388,4.5546549
SLC7A5,-1.5817790000000003,4.50528046
SLC28A2,-2.3159099999999997,3.9650400000000006
GIGYF2,-6.321379,4.084301000000001
EP300,-12.442213,27.007413459999995
PRTN3,-0.9280200000000003,8.70699946
MTHFD2,-0.17555000000000004,2.73499
POU3F2,-1.739899,5.39447646
DVL1,-18.7688447,11.05419906
NCOA1,-11.266463699999997,10.821641
CD52,-0.72632,0.46836
SMPD2,-1.5183500000000008,5.8971008000000005
FUT6,-1.7854100000000002,2.2808775
TYMP,-3.51989,7.332237459999999
TAS2R41,-2.73266,-0.14459999999999995
PLTP,-4.295529999999999,6.617619389999999
LYPLA2,-0.6219430000000001,3.4525584600000006
TAS2R16,-2.73266,-0.14459999999999995
ALK,-6.759282999999999,2.881142
IDH2,-5.586517000000001,7.200589
FER,-2.7063510000000006,7.825491459999999
PRKCB,-13.825930000000001,3.8580042
ILK,-16.008639000000002,12.97661386
TUBA1A,1.3554910000000002,3.61207
SIRT3,-3.1181040000000007,3.5541284
HSD17B12,-11.447796,4.775600000000001
HSP90B1,-7.141741999999999,3.912487
JAK2,-22.41171148,22.826101000000005
NRAS,-1.9888990000000004,1.3733499999999998
BCL2L10,-0.06645000000000001,0.6544399999999999
POU2F1,0.27872859999999977,4.623604
SRMS,0.0,0.0
PFKFB2,-4.332501000000001,6.636088000000001
PPM1G,-1.251859,0.8311400000000001
IFNGR1,1.35055,2.82382
FUT8,-7.14804,4.146100459999998
SCN10A,-6.437309999999998,0.6033630000000003
FGB,-11.264185600000003,11.745346999999997
RXFP3,-1.26394,0.40839000000000003
APC,-11.201328,5.779719059999999
IL2RA,-5.641723000000001,4.932308999999999
ATAD2,-0.96469,1.09864
CMA1,-3.8940220000000005,4.358212
AKR1B10,-5.590159999999999,1.2152229999999995
LAP3,-0.88401,-0.25299000000000005
ACE2,-10.951509000000001,8.131563
TGFBR2,-18.075569999999992,26.492442300000008
FLT1,-3.3461060000000007,4.13404446
CASP6,-6.286187,1.01273
SPTLC2,-2.9339299999999997,2.171484
CLK1,0.0,0.0
PIN4,-1.2375600000000002,-0.11599500000000001
HCAR1,-1.26394,0.40839000000000003
DDIT3,-7.2311264,12.218547000000001
MPG,0.0,0.0
FGD1,-0.013190000000000146,2.421588
ADCY2,-8.000178,5.759101999999999
GPR84,-0.7522400000000002,1.5037289999999999
TNFRSF4,-1.58451,3.666117
MMP8,-5.588510000000001,4.798079000000001
TNFRSF8,-1.1125800000000001,2.391541
CYP2A6,-2.589849,1.768194
BTK,-12.306241000000002,10.987108
PTH1R,-4.800128,6.093653999999999
CYP2C9,-2.2059889999999998,3.3411299999999993
GMPS,-3.3884590000000006,3.9159400000000004
BRD1,-0.20967000000000002,0.29538999999999993
GRB10,-4.498199,4.45504846
GPR182,-2.16698,0.5473910000000001
AK4,-4.970438,6.526052
CDH2,-8.87349648,8.98769546
HEXB,-5.546782,11.29753196
ATG7,-9.817404,12.4510344
BMP10,-6.375816480000001,15.636619
DHODH,-4.117662,3.3599449999999997
SMURF1,-8.521068999999999,7.361309
IGFBP1,-2.4866900000000003,4.89581
ORAI1,-3.0301400000000003,1.2015500000000001
GSTT1,0.26806,-0.8773500000000001
GRIN2B,-5.445934,1.3004860000000003
PLK4,-1.882063,4.710692999999999
CTSZ,-4.898796000000002,5.538671000000001
LIPE,-1.86661,-1.44059
MT-ND4,-3.160947,1.3659029999999999
PGR,-7.061865,7.355349
CCL5,-20.758512000000007,9.28984946
PIR,-2.0710907,4.624508
IL4R,-8.33621948,10.342849
IL5,-4.075220000000001,4.788746
MME,-5.91341,8.604313
VRK2,-1.59077,0.544311
NOX5,-4.1113740000000005,5.419573
USP9X,-5.595710000000001,9.78639746
GGPS1,-0.72909,0.8952549999999999
RAPSN,0.03249099999999988,2.3480100000000004
CACNA1B,-7.4671829999999995,-2.8557499999999996
PTGDR2,-2.9544950000000005,7.13498246
MUC5AC,-4.485879000000001,1.340331
MVD,-1.92418,1.562452
RIPK2,-15.343115999999998,12.548237000000004
NPBWR1,-1.6625200000000002,1.39181
HTR3E,-1.1725500000000002,1.17381
ATP6V1B2,-3.54864,3.06119
SLC22A4,-4.92113,-1.052266
RIPK3,-10.944688,12.437456999999998
ESRRA,-5.507499,8.692265
AURKAIP1,-1.4197000000000002,3.0548571300000003
KCNK10,-0.77397,0.19039
KLK14,-1.7968640000000002,2.58122
SLC1A1,-6.7474289999999995,7.717522
RALA,-3.0713510000000013,6.293300459999999
GHRL,-19.941068,12.763119399999995
CHRM2,-8.656229,1.4965499999999996
HRH1,-3.7336210000000003,0.75536146
KDM3B,0.44004100000000007,0.7674619999999999
ARRB1,-10.4874377,20.9078124
SLC12A3,-1.3543,-0.9339
CAPNS1,-1.08255,0.87719
AMPD3,-5.581479,3.7833590000000004
FGFR4,-5.478945000000001,7.834736459999999
PLA2G4A,-6.5010200000000005,4.472784
CHAT,-2.50718,-0.586666
CTGF,-18.272008480000007,14.124614459999998
HSP90AA1,-12.532266000000002,13.569680000000002
SLC22A2,-0.566479,1.6135719999999998
USP21,-0.7935800000000002,4.092726
UBA1,-0.6858599999999999,0.84327
CANX,-3.634331,5.98962
SENP8,-1.450001,2.73662
GRM4,-1.6542500000000002,1.616151
ARF1,-8.976264000000002,9.432803000000002
PAK3,-9.601600000000001,6.692071
HDAC2,-16.815504,13.449238
ALPI,-2.2691790000000003,0.18092000000000008
SCN8A,-2.285799,-0.34553
SSB,-1.8140407,1.2183210000000002
PNCK,0.0,0.0
GAD1,-4.291202,3.0295109999999994
QRFPR,-0.66341,1.22831
